4825695603672150016,1.281186,4286,55499,322,0.3996501,25.91849,20.98709,19.23725
430194949951088640,21.33862,382,51816,368,0.03212454,19.41061,18.23754,17.58132
754455784200366080,4.131238,670,52520,374,0.3120482,21.52152,19.68302,18.46475
754453860055017472,8.828453,670,52520,367,0.2004682,20.98014,20.28274,19.35493
4853831831466471424,0.4149082,4311,55506,281,0.7527065,25.26718,22.31524,21.31751
4797482960004247552,0.449409,4261,55503,85,0.5046716,22.66974,22.00222,20.39819
465100870804072448,13.99743,413,51821,379,0.1106111,21.43851,18.80143,17.6947
910974839957776384,2.433661,809,52647,443,0.2937785,23.00731,21.34087,19.74872
465154746873833472,10.20123,413,51821,575,0.07429758,19.80807,18.33917,17.63962
466235292731336704,12.73524,414,51869,410,0.1213151,19.54964,17.95799,17.02898
466232818830174208,58.85736,414,51869,401,0.04876465,18.74425,17.37778,16.80538
906466566382577664,2.867621,805,52586,426,0.0488077,21.17984,19.97005,19.44376
468489015717292032,13.35074,416,51811,417,0.1317873,20.77182,18.52682,17.39205
459394680333821952,78.90709,408,51821,100,0.04028672,17.55033,15.75007,15.02809
4773908605265702912,1.575537,4240,55455,338,0.3667026,22.34114,21.00483,19.83536
4110775821756198912,0.5071661,3651,55247,419,0.6265356,24.21379,23.15192,21.48281
4109768669054824448,0.6092281,3650,55244,851,0.5112057,22.70652,22.00184,20.28695
8259859113988255744,0,7336,56656,936,0,22.81865,23.30316,23.00127
907631224174962688,7.026772,806,52592,567,0.04265009,20.65894,19.76736,20.11246
468504134002173952,9.647632,416,51811,472,0.201277,21.3006,19.02486,17.60062
2971379390706903040,0.1566316,2639,54116,471,0.5083391,23.35131,22.5678,20.94729
1195821743483152384,11.2037,1062,52619,422,0.19464,20.49913,19.25486,18.47961
804041554237876224,3.374688,714,52201,542,0.2994811,22.28164,20.27043,18.58679
1837632250586359808,1.982635,1632,52996,595,0.3065799,22.04263,20.81222,19.75489
1837631151074732032,3.116644,1632,52996,591,0.3097279,22.95518,20.72871,19.22448
2970286750674479104,0.7480319,2638,54095,592,0.3311663,21.71248,20.94046,19.32797
1838704549334902784,1.93333,1633,52998,400,0.2950576,23.89316,20.90017,19.60821
2971423651905169408,0.01754166,2639,54465,632,0.5315121,23.34578,22.42213,20.86357
1398488404370417664,39.1789,1242,52901,439,0.0254747,17.60645,16.16628,15.51308
1721601612033583104,8.857382,1529,52930,366,0.03616738,19.46927,18.18101,17.59062
1398488129492510720,6.570318,1242,52901,438,0.0359273,24.36778,22.56863,22.73505
1399611555984730112,6.55058,1243,52930,429,0.1603132,22.38808,19.85645,18.49045
1398485655591348224,8.724438,1242,52901,429,0.1601027,21.95698,19.46059,18.15564
1721602986423117824,7.489468,1529,52930,371,0.16669,20.53708,19.27757,18.45522
1399612105740544000,3.433868,1243,52930,431,0.1643605,22.9843,20.25441,18.94593
1399614029885892608,1.528018,1243,52930,438,0.3491151,22.78355,21.08486,18.8928
1399612380618450944,1.625597,1243,52930,432,0.1647512,22.24579,20.43264,19.43369
1838725165177923584,3.587682,1633,52998,475,0.3121592,22.30253,20.78787,19.5867
1398497750219253760,7.408477,1242,52901,473,0.1598198,21.20322,19.39566,18.09899
1398499124608788480,5.678137,1242,52901,478,0.177241,20.94433,19.30377,18.3141
1721614531295209472,5.937966,1529,52930,413,0.1600642,21.13506,19.7655,18.94888
1398496375829719040,6.596177,1242,52901,468,0.1776698,20.19208,18.32003,17.07913
1838642152050026496,4.033897,1633,52998,173,0.2456205,22.54113,20.25566,18.67435
1721613981539395584,0.390821,1529,52930,411,0.499967,24.91152,22.35527,20.56103
1838727913956993024,1.277206,1633,52998,485,0.3364788,23.44197,21.64753,19.89922
1838731762247690240,2.451877,1633,52998,499,0.2452311,21.95178,21.03801,20.00167
1721615630806837248,0.8390797,1529,52930,417,0.3169449,24.59088,22.52164,20.49734
1398494451684370432,17.13322,1242,52901,461,0.1593094,20.19501,18.12169,16.77956
1398499399486695424,13.23004,1242,52901,479,0.135144,21.0593,18.9482,17.85539
1721625251533580288,13.18806,1529,52930,452,0.1297809,20.72014,18.83234,17.65957
1398501598509950976,20.95267,1242,52901,487,0.1315637,20.41163,18.10684,16.81516
1399624200368449536,3.983909,1243,52930,475,0.1333835,22.94236,20.5658,19.33467
1399623375734728704,0.6300051,1243,52930,472,0.2465844,22.40488,21.6354,20.07636
1721626625923115008,6.301966,1529,52930,457,0.1355777,22.38909,19.82986,18.46959
1721622777632417792,6.384626,1529,52930,443,0.1320954,20.80519,18.99903,17.94911
1399624750124263424,1.159346,1243,52930,477,0.3272851,24.10917,21.27446,19.37031
1398497200463439872,4.507766,1242,52901,471,0.1299547,23.35757,24.19018,22.57512
1838643251561654272,2.991255,1633,52998,177,0.3261498,21.94558,20.98826,19.9883
1721614256417302528,2.274372,1529,52930,412,0.1732017,21.23031,20.34258,19.6665
1838730937613969408,1.031204,1633,52998,496,0.3937556,24.735,22.26201,20.3469
1398498849730881536,5.393507,1242,52901,477,0.1598828,20.34847,18.90537,18.09371
1838730112980248576,3.040291,1633,52998,493,0.3616371,22.02467,20.92335,19.73989
1838730387858155520,3.015338,1633,52998,494,0.2699885,22.1927,21.11591,20.07925
1838732037125597184,2.853388,1633,52998,500,0.2330052,21.1795,20.00233,18.98256
1721627175678928896,0.4928675,1529,52930,459,0.5074175,23.7508,22.49248,20.5466
1838731487369783296,2.159887,1633,52998,498,0.3083879,22.5651,20.96398,19.7707
1838635280102352896,3.691481,1633,52998,148,0.2457161,21.72595,20.87537,19.47136
1398502698021578752,14.02067,1242,52901,491,0.1314003,20.84421,18.73346,17.443
1721625526411487232,8.502316,1529,52930,453,0.1306191,21.90273,19.43484,18.09184
1398503247777392640,8.863037,1242,52901,493,0.1318834,20.25074,18.69363,17.8885
1399623925490542592,5.660833,1243,52930,474,0.1353511,21.47197,19.82245,18.68177
1838732586881411072,1.646522,1633,52998,502,0.2418127,22.81213,21.48731,20.0467
1399629697926588416,7.153805,1243,52930,495,0.1318457,21.36785,19.82381,18.92611
1399629423048681472,7.105889,1243,52930,494,0.132174,21.13954,19.83031,19.14845
1721624976655673344,5.114257,1529,52930,451,0.1351828,21.24356,20.18555,19.36647
1721623602266138624,0.3153104,1529,52930,446,0.5009795,24.02534,21.91336,20.27947
1721626076167301120,0.5564327,1529,52930,455,0.5054128,22.52494,22.22747,20.09813
1721627450556835840,0.452541,1529,52930,460,0.4737468,24.358,22.49404,20.32917
1399631072316123136,6.828712,1243,52930,500,0.1588084,21.52197,20.25613,19.54857
1398505721678555136,8.822627,1242,52901,502,0.1249654,20.0937,18.59501,17.83678
1398507370945996800,7.168009,1242,52901,508,0.1725226,21.19692,19.28338,18.20051
1838627583520958464,4.712894,1633,52998,120,0.2349057,21.08228,19.64507,18.60361
1399627498903332864,2.038962,1243,52930,487,0.1252175,21.66864,20.27324,19.44804
1399629148170774528,2.887329,1243,52930,493,0.132197,23.42121,20.59446,19.75013
1838734511026759680,2.531035,1633,52998,509,0.2337731,21.4119,20.39189,19.32595
1838625384497702912,4.485367,1633,52998,112,0.2464816,22.27946,19.87845,18.45094
1398517816306460672,16.60145,1242,52901,546,0.1671959,21.10655,18.82366,17.48117
1398507096068089856,7.164843,1242,52901,507,0.1345017,20.57344,18.70496,17.68276
1399636569874262016,5.751992,1243,52930,520,0.1723519,20.92365,19.75232,19.0104
1721638170795206656,7.12102,1529,52930,499,0.08220381,20.38909,18.90491,18.29186
1838745231265130496,2.238555,1633,52998,548,0.1671552,22.55096,21.33116,20.05147
1398521664597157888,6.410371,1242,52901,560,0.1653405,21.19787,19.65433,18.33727
1398516441916925952,15.4298,1242,52901,541,0.08295874,21.01336,18.84691,17.70827
1398516716794832896,25.06974,1242,52901,542,0.08232159,20.37531,18.36032,17.27254
1398520290207623168,11.43307,1242,52901,555,0.1654301,21.59556,19.01131,17.69935
1721637895917299712,8.400916,1529,52930,498,0.08173548,20.39358,18.4989,17.33283
1399632446705657856,3.716054,1243,52930,505,0.0819518,21.28333,19.46705,18.742
1838758975160477696,3.124884,1633,52998,598,0.2358172,22.446,20.96178,20.00115
1838759524916291584,2.824237,1633,52998,600,0.240065,22.3126,20.44341,19.13482
1398532384835528704,11.20954,1242,52901,599,0.1506906,19.92838,18.52306,17.71145
1838757875648849920,3.261215,1633,52998,594,0.2485852,22.53897,20.58023,18.99318
1398531010445993984,8.976924,1242,52901,594,0.1692383,20.61064,18.94785,18.0515
1838757051015129088,4.132631,1633,52998,591,0.2234489,21.34065,20.14778,19.08359
1399642342310307840,1.57312,1243,52930,541,0.2402734,23.31311,20.93851,19.71615
1838758700282570752,1.146875,1633,52998,597,0.3810692,22.8601,21.37977,20.1591
1399644816211470336,0.7640873,1243,52930,550,0.3671646,26.32752,21.1407,19.26928
1398543105073899520,7.450287,1242,52901,638,0.1706498,21.22717,19.28548,17.83443
1721659336394041344,7.269428,1529,52930,576,0.1985118,21.53137,20.26841,19.21875
1399642617188214784,3.577648,1243,52930,542,0.3231319,22.33627,20.68802,19.14001
1398542555318085632,5.071418,1242,52901,636,0.1698315,21.90056,19.58809,18.29087
1399655261571934208,1.234678,1243,52930,588,0.2473035,23.21348,21.31291,19.60476
1838754851991873536,3.166594,1633,52998,583,0.1706802,22.44078,20.51959,19.14742
1838616313526773760,1.271876,1633,52998,79,0.3258542,23.64124,21.39706,19.97923
1399647564990539776,1.006192,1243,52930,560,0.3684698,22.75069,21.4505,19.34064
1721656037859158016,1.029349,1529,52930,564,0.3686946,23.16241,21.59501,19.54053
1838757325893036032,1.766298,1633,52998,592,0.2162786,23.52543,21.41733,19.85973
1838759250038384640,1.655639,1633,52998,599,0.2698921,26.38559,20.94545,19.10754
1721660435905669120,1.761926,1529,52930,580,0.05351376,23.72129,20.8717,20.16824
1721659611271948288,2.887598,1529,52930,577,0.246883,22.41963,20.26942,18.48627
1399655811327748096,1.402713,1243,52930,590,0.1981291,22.15167,20.72662,19.45026
1838767496375592960,2.370691,1633,52998,629,0.1498954,23.18106,20.77083,19.4348
1838765572230244352,2.84714,1633,52998,622,0.1835155,22.99826,20.74217,19.19371
1838769970276755456,3.123341,1633,52998,638,0.2121624,21.63304,20.20877,18.80713
1399656635961468928,1.02592,1243,52930,593,0.1829526,22.26515,20.85289,19.92862
1838766121986058240,2.152771,1633,52998,624,0.2097104,21.46217,20.18703,19.17879
1399668180833560576,1.380543,1243,52930,635,0.1688475,24.0071,20.54004,19.36358
1399664607420770304,1.662388,1243,52930,622,0.06234159,22.2394,19.18461,18.43596
1838766671741872128,2.46254,1633,52998,626,0.2749264,22.27612,20.70144,18.89816
1838766396863965184,3.468419,1633,52998,625,0.2688016,22.18467,20.82105,19.64451
1399665157176584192,1.483548,1243,52930,624,0.140396,22.32282,19.96876,19.06945
1721670331510319104,0.2559399,1529,52930,616,0.4112562,24.13039,22.0155,20.10798
1838766946619779072,1.819231,1633,52998,627,0.2154126,23.66205,21.41576,20.20148
1399665432054491136,0.3907508,1243,52930,625,0.317386,23.43539,22.5055,20.8497
1755384112518031360,10.34583,1559,53271,386,0.1323461,21.15043,19.37714,18.3316
4070347327817838592,0.3909102,3615,55179,797,0.4615782,24.5879,22.48066,20.72602
7633839523474632704,2.578435,6780,56605,866,0.5832019,21.34952,20.99854,20.57884
1204828667390224384,2.340902,1070,52591,421,0.5916583,23.02808,21.46468,20.00626
4109744754676920320,7.339211,3650,55244,764,0.2178527,21.52431,19.13158,17.77337
3519653624219279360,0,3126,54804,329,0,21.52479,18.60843,17.44914
1756552619272202240,4.153938,1560,53317,541,0.2023623,21.031,19.96044,19.32096
7634999227810770944,3.448471,6781,56274,989,0.3993159,21.19677,21.11889,20.98335
8259838223267328000,0,7336,56656,860,0,23.89457,23.73649,22.80768
8259844270581280768,0,7336,56656,882,0,23.62189,23.03039,22.99993
7635000057494433792,2.041345,6781,56575,992,0.02840493,22.40193,21.5483,21.41545
8259845644970815488,0,7336,56656,887,0,22.16445,22.63713,22.0129
1202607104532178944,20.51422,1068,52614,531,0.1323255,19.77983,18.64054,17.92698
1758800291471321088,7.266404,1562,53052,526,0.06360599,21.14002,20.07957,19.71903
461777597848643584,17.44381,410,51877,577,0.1514933,19.6633,18.09655,17.09886
461776773214922752,10.88063,410,51877,574,0.07254888,19.58999,18.23981,17.54194
461778147604457472,28.70249,410,51877,579,0.07445111,20.23215,18.30692,17.3375
1758799466837600256,8.317692,1562,53052,523,0.1095859,20.66989,19.64798,19.16557
1758812935855040512,5.160341,1562,53052,572,0.223789,21.47507,20.45667,19.59517
1202616450381015040,4.990223,1068,52614,565,0.1882468,21.07317,20.21586,19.60975
4776295645361926144,0.4131379,4242,55476,830,0.5302144,25.27823,22.28963,20.91472
1758810461953878016,2.000347,1562,53052,563,0.1886894,21.80989,20.33398,19.19992
4776307190234017792,0.4904955,4242,55476,872,0.529574,22.32798,21.58328,19.95818
4776296469995646976,0.1391721,4242,55476,833,0.6563326,24.82877,23.52213,21.7419
4776295920239833088,0.1887043,4242,55476,831,0.6902451,24.94784,23.08544,21.00137
4776294270972391424,0.1388718,4242,55476,825,0.6348888,23.47366,23.63059,21.68502
1202620023793805312,15.0107,1068,52614,578,0.07472415,20.46638,18.81555,18.15217
1758810736831784960,5.173432,1562,53052,564,0.2978915,21.08233,20.09541,19.17114
1758814310244575232,3.188614,1562,53052,577,0.1985384,22.00285,20.45419,19.31802
4776307739989831680,1.021037,4242,55476,874,0.3234273,26.23351,20.9144,19.47547
1702516852577560576,1.014971,1512,53742,568,0.5308802,25.82374,21.75921,20.0034
1702514928432211968,4.574336,1512,53742,561,0.2220076,20.83682,19.8794,19.0417
798418651840538624,44.16283,709,52205,566,0.156453,19.11101,16.80968,15.6026
462903221870946304,20.0042,411,51817,576,0.1531706,20.36799,18.16448,16.99465
1762124389161134080,3.982624,1565,53002,331,0.2135938,23.58959,20.3717,19.10755
465099221536630784,21.40701,413,51821,373,0.06675781,18.52309,16.65203,15.9179
905326092913502208,13.83378,804,52286,373,0.06669576,20.33627,19.33312,18.78442
905345884122802176,14.95576,804,52286,445,0.02389494,20.27079,19.02012,18.55788
465165741990111232,33.24979,413,51821,615,0.03646222,18.7319,17.42271,16.80514
466211928109246464,11.3845,414,51869,325,0.1031313,20.66912,18.68784,17.55857
1198049078458476544,25.35384,1064,52577,333,0.0222007,19.40927,18.40509,18.16815
465166016868018176,6.012771,413,51821,616,0.2267069,21.34398,20.04157,19.17394
466212477865060352,9.850108,414,51869,327,0.1380212,19.51618,18.32554,17.63795
1762199980585543680,3.837369,1565,53002,606,0.3090246,22.94934,20.17392,18.40122
801754844896454656,9.836298,712,52199,415,0.1487097,20.05932,18.71213,17.88338
911023493347305472,4.146116,809,52647,620,0.2495529,22.78083,20.0868,18.60169
1198046879435220992,7.838845,1064,52577,325,0.1628011,20.24209,18.96278,17.91766
1763249464451033088,5.178449,1566,53003,328,0.1952272,21.88847,19.91398,18.63549
911021844079863808,3.038288,809,52647,614,0.3182826,22.35923,20.09176,18.55138
801755119774361600,3.674146,712,52199,416,0.3104864,21.68117,20.72633,20.03636
1763250014206846976,0.3686553,1566,53003,330,0.5887405,23.94732,22.58105,20.47318
801751546361571328,5.35283,712,52199,403,0.3177549,21.25372,20.18062,19.33305
911022393835677696,2.49567,809,52647,616,0.1950213,22.12639,20.21799,19.40246
467351570921580544,8.209435,415,51810,375,0.03101574,18.82419,17.60955,17.07287
802878545427720192,2.19477,713,52178,407,0.4230697,22.21236,20.63391,18.90187
467358717747161088,25.51976,415,51810,401,0.08767021,19.98535,17.81936,16.77197
907594665413339136,0.3328222,806,52592,434,0.4005225,24.37969,22.01249,21.19389
803993175726254080,5.132148,714,52201,366,0.2643013,20.92768,20.84417,20.29623
2970227651924486144,0.8492518,2638,54095,377,0.4045933,25.64326,21.5465,19.78559
468489290595198976,25.90486,416,51811,418,0.09765125,19.64622,18.45172,18.02615
1302767666506786816,12.84612,1157,52643,369,0.09756941,20.29129,18.78448,18.27358
1302770415285856256,5.825621,1157,52643,379,0.2711187,21.29953,20.13492,19.48414
468485167426594816,10.14944,416,51811,403,0.03877712,18.97668,17.5344,17.04177
468487641327757312,8.34261,416,51811,412,0.2532044,20.01771,19.23896,18.52352
2970227102168672256,1.731049,2638,54095,375,0.4934316,21.95771,21.70605,21.38698
1709219187076917248,4.837677,1518,52937,375,0.2672658,20.93877,19.78052,18.90818
1837580573539854336,3.002114,1632,52996,407,0.3216834,21.82651,20.77056,19.72263
1195808549343619072,4.744631,1062,52619,374,0.2508917,21.3479,20.45052,19.5694
2972476440009875456,0.4125963,2640,54806,366,0.4064997,23.13834,21.98857,20.13139
1837569578423576576,2.371637,1632,52996,367,0.3601471,21.31378,20.30463,19.2371
2970225727779137536,0.3703566,2638,54095,370,0.5350522,22.41479,22.22021,20.72034
2970226277534951424,0.4489678,2638,54095,372,0.4075169,26.32956,21.72884,20.01332
2971363997544114176,0.2244332,2639,54116,415,0.6133803,24.19428,22.20602,21.07645
1302768216262600704,11.90006,1157,52643,371,0.04054674,20.61008,19.46817,18.96336
468488465961478144,21.3841,416,51811,415,0.0406868,18.28252,16.52093,15.60923
1837583597196830720,3.918408,1632,52996,418,0.2680311,22.93146,20.11888,18.53983
1837584146952644608,4.167344,1632,52996,420,0.2683336,23.02984,20.29937,18.79493
2971361248765044736,0.2319854,2639,54116,405,0.5733841,26.05878,22.53795,20.84771
1302781135524227072,7.17272,1157,52643,418,0.1386051,20.48881,19.39225,18.90423
1837582222807296000,1.757308,1632,52996,413,0.2671446,21.9875,20.89897,19.74156
2972480013422665728,0.4297465,2640,54806,379,0.5010045,25.33735,22.39656,20.46079
804007469377415168,0.8790366,714,52201,418,0.4168315,22.1744,21.18563,19.40412
2972488529067665408,0.2796273,2640,54474,410,0.8280878,23.42785,22.50233,22.22616
2970237822407043072,0.6471726,2638,54095,414,0.4187244,24.77451,21.94025,20.16835
1302778386745157632,3.42706,1157,52643,408,0.1388552,21.62465,19.84845,19.40167
1709231006826915840,1.560903,1518,52937,418,0.4165141,24.29556,21.0558,19.12189
1302780860646320128,1.823153,1157,52643,417,0.362537,23.20642,20.95747,19.0171
1302778661623064576,5.440228,1157,52643,409,0.1929544,21.46487,20.31612,19.29427
804014066447181824,1.257761,714,52201,442,0.386914,24.45465,21.40886,19.61306
2970238372162856960,0.6345368,2638,54095,416,0.3628692,25.32245,22.02816,20.1142
1837583872074737664,3.174877,1632,52996,419,0.2049673,22.22916,20.40145,19.37029
2970235623383787520,0.4049895,2638,54095,406,0.4823599,23.68411,22.11842,20.06659
1302776737477715968,3.607413,1157,52643,402,0.1679326,21.76317,20.1255,19.45772
2970234798750066688,0.2813138,2638,54095,403,0.5567059,24.1038,22.49487,20.46422
2970239196796577792,0.492988,2638,54095,419,0.4849513,23.14812,22.53498,20.76881
2971360149253416960,0.1613888,2639,54116,401,0.5709642,25.40602,23.70324,21.41938
2970235898261694464,0.3303338,2638,54095,407,0.5591791,25.67965,22.57598,20.60238
1195806900076177408,6.496793,1062,52619,368,0.09752747,20.64713,19.31414,18.73994
468498911321942016,11.73496,416,51811,453,0.1937556,21.49994,18.97122,17.62676
468499461077755904,10.97033,416,51811,455,0.1924854,21.63579,19.30996,17.88387
804016540348344320,2.391442,714,52201,451,0.3199043,22.23832,20.70394,18.84913
1709238428530403328,0.4346603,1518,52937,445,0.4894813,24.71998,21.72881,20.06791
1709241177309472768,1.994895,1518,52937,455,0.1918235,22.18677,20.57496,19.7951
2971371694125508608,0.4419792,2639,54116,443,0.4874431,23.76186,22.28472,20.67882
2972490728090920960,0.8806738,2640,54474,418,0.8851474,22.72411,22.19273,21.82913
2970238647040763904,0.2609425,2638,54095,417,0.5204872,23.3377,22.51726,20.93115
1195805525686642688,3.873205,1062,52619,363,0.194757,21.6095,20.32064,19.44458
1709238703408310272,0.4684804,1518,52937,446,0.4889229,24.20951,21.86681,20.08316
2971364828033083392,0.1784987,2639,54465,418,0.7008268,22.86452,22.14484,20.9518
2970234248994252800,0.153503,2638,54095,401,0.6529384,23.59973,23.90571,21.9139
2971375817294112768,0.3582515,2639,54116,458,0.4953057,25.41081,23.23915,21.00887
468496712298686464,14.85295,416,51811,445,0.03758542,18.79809,17.15676,16.46291
468497811810314240,12.32223,416,51811,449,0.07229859,19.20826,18.0934,17.64492
2970248542645413888,0.3146611,2638,54095,453,0.56362,25.04893,22.38991,20.54007
2971371969003415552,0.3164493,2639,54116,444,0.557198,25.69704,22.24613,20.41165
1302787732593993728,9.695533,1157,52643,442,0.04028767,20.88457,19.81256,19.29942
